236 17820800 1009.7590625 1013.8317 1009.7591 -7.292 -0.1332 1016.9178 NA -0.1332
237 17820900 1018.7875 1013.8318 1018.7875 0.0267 -0.1331 1018.6277 NA -0.1331
238 17821000 1013.066640625 1013.8319 1013.0666 -2.1529 -0.133 1015.0865 NA -0.133
239 17821100 1015.192578125 1013.832 1015.1926 3.0713 -0.1329 1011.9883 NA -0.1329
240 17821200 1018.188515625 1013.8321 1018.1885 6.9942 -0.1328 1011.0615 NA -0.1328
241 17830100 1002.64 1013.8323 1002.64 -8.6492 -0.1327 1011.1565 NA -0.1327
242 17830200 1008.926015625 1013.8324 1008.926 -2.8531 -0.1326 1011.6465 NA -0.1326
243 17830300 1006.726015625 1013.8325 1006.726 -5.3489 -0.1325 1011.9425 NA -0.1325
244 17830400 1021.275078125 1013.8326 1021.2751 8.8975 -0.1324 1012.2452 NA -0.1324
245 17830500 1013.381015625 1013.8327 1013.381 -0.9358 -0.1323 1014.1845 NA -0.1323
246 17830600 1015.777265625 1013.8328 1015.7773 -0.0232 -0.1322 1015.6683 NA -0.1322
247 17830700 1019.943203125 1013.8329 1019.9432 4.3487 -0.1321 1015.4624 NA -0.1321
248 17830800 1017.675625 1013.833 1017.6756 0.6246 -0.132 1016.9191 NA -0.132
249 17830900 1015.096875 1013.8331 1015.0969 -3.664 -0.1318 1018.629 NA -0.1318
250 17831000 1017.89140625 1013.8332 1017.8914 2.6719 -0.1317 1015.0878 NA -0.1317
251 17831100 1015.57515625 1013.8333 1015.5752 3.4539 -0.1316 1011.9896 NA -0.1316
252 17831200 1017.36703125 1013.8334 1017.367 6.1727 -0.1315 1011.0628 NA -0.1315
253 17840100 1011.486171875 1013.8335 1011.4862 0.197 -0.1314 1011.1578 NA -0.1314
254 17840200 1007.90078125 1013.8337 1007.9008 -3.8783 -0.1313 1011.6478 NA -0.1313
255 17840300 1004.7078125 1013.8338 1004.7078 -7.3671 -0.1312 1011.9437 NA -0.1312
256 17840400 1007.4446875 1013.8339 1007.4447 -4.9329 -0.1311 1012.2465 NA -0.1311
257 17840500 1019.641484375 1013.834 1019.6415 5.3247 -0.131 1014.1858 NA -0.131
258 17840600 1013.594921875 1013.8341 1013.5949 -2.2056 -0.1309 1015.6696 NA -0.1309
259 17840700 1015.692578125 1013.8342 1015.6926 0.0981 -0.1308 1015.4637 NA -0.1308
260 17840800 1017.19875 1013.8343 1017.1988 0.1477 -0.1307 1016.9204 NA -0.1307
261 17840900 1020.62453125 1013.8344 1020.6245 1.8637 -0.1306 1018.6303 NA -0.1306
262 17841000 1021.909375 1013.8345 1021.9094 6.6899 -0.1304 1015.089 NA -0.1304
263 17841100 1012.92921875 1013.8346 1012.9292 0.808 -0.1303 1011.9909 NA -0.1303
264 17841200 1006.545859375 1013.8347 1006.5459 -4.6484 -0.1302 1011.0641 NA -0.1302
265 17850100 1012.045703125 1013.8348 1012.0457 0.7565 -0.1301 1011.1591 NA -0.1301
266 17850200 1009.2725 1013.8349 1009.2725 -2.5066 -0.13 1011.6491 NA -0.13
267 17850300 1014.973828125 1013.835 1014.9738 2.8989 -0.1299 1011.945 NA -0.1299
268 17850400 1020.026171875 1013.8352 1020.0262 7.6486 -0.1298 1012.2478 NA -0.1298
269 17850500 1016.132890625 1013.8353 1016.1329 1.8161 -0.1297 1014.1871 NA -0.1297
270 17850600 1021.344140625 1013.8354 1021.3441 5.5436 -0.1296 1015.6709 NA -0.1296
271 17850700 1012.69875 1013.8355 1012.6988 -2.8957 -0.1295 1015.465 NA -0.1295
272 17850800 1011.5178125 1013.8356 1011.5178 -5.5333 -0.1294 1016.9217 NA -0.1294
273 17850900 1013.432109375 1013.8357 1013.4321 -5.3287 -0.1293 1018.6316 NA -0.1293
274 17851000 1016.3865625 1013.8358 1016.3866 1.1671 -0.1292 1015.0903 NA -0.1292
275 17851100 1010.44640625 1013.8359 1010.4464 -1.6748 -0.1291 1011.9922 NA -0.1291
276 17851200 1013.7540625 1013.836 1013.7541 2.5598 -0.1289 1011.0653 NA -0.1289
277 17860100 1008.506875 1013.8361 1008.5069 -2.7823 -0.1288 1011.1603 NA -0.1288
278 17860200 1014.9546875 1013.8362 1014.9547 3.1756 -0.1287 1011.6504 NA -0.1287
279 17860300 1008.87015625 1013.8363 1008.8702 -3.2048 -0.1286 1011.9463 NA -0.1286
280 17860400 1013.6859375 1013.8364 1013.6859 1.3083 -0.1285 1012.2491 NA -0.1285
281 17860500 1014.432421875 1013.8366 1014.4324 0.1156 -0.1284 1014.1884 NA -0.1284
