,Date,Aarau,Bern,Delemont,Karlsruhe,London,Padova,Paris,Rovereto,Schaffhausen,Schloss Marschlins,St. Petersburg,Valencia,Vevey,Zitenice,Zurich
2233,1812-02-12,971.5,952.8,973.7,1003.9,,,,995.9,974.9,953.6,1029.4,,969.4,,963.1
2234,1812-02-13,967.9,949.7,971.0,1000.5,,,,996.7,973.1,950.4,1029.5,,966.7,,959.8
2235,1812-02-14,971.6,956.6,978.0,1003.6,,,,1001.2,978.1,957.1,1028.0,,975.1,,966.0
2236,1812-02-15,967.3,950.1,968.0,997.7,,,,990.7,970.9,949.1,1014.3,,967.8,,959.3
2237,1812-02-16,964.8,947.3,967.5,997.6,,,,984.6,968.1,946.1,1004.5,,966.4,,957.2
2238,1812-02-17,971.2,954.2,976.0,1001.2,,,,996.7,973.1,954.6,1003.5,,972.6,,964.0
2239,1812-02-18,974.0,957.1,979.2,1006.3,,,,999.7,975.6,956.6,1003.1,,976.8,,967.6
2240,1812-02-19,980.2,962.8,984.3,1016.9,,,,1004.2,983.3,963.9,1007.5,,981.6,,973.9
2241,1812-02-20,980.0,961.6,983.0,1013.6,,,,1009.2,983.6,963.6,1020.8,,980.5,,971.9
2242,1812-02-21,979.3,960.9,981.7,1011.1,,,,1011.0,983.1,962.1,1015.3,,980.4,,970.9
2243,1812-02-22,979.5,961.1,981.0,1008.4,,,,1009.2,981.9,963.1,1004.8,,980.9,,971.0
2244,1812-02-23,974.8,957.0,978.0,1005.2,,,,999.7,978.6,956.6,1001.0,,975.3,,966.4
2245,1812-02-24,967.9,950.0,973.5,997.8,,,,989.2,971.9,949.9,991.6,,969.5,,958.3
2246,1812-02-25,970.9,951.3,971.7,1003.2,,,,994.2,971.9,957.6,1002.8,,968.0,,960.4
2247,1812-02-26,961.0,941.6,964.9,995.3,,,,986.1,963.8,942.1,1018.5,,958.3,,952.4
2248,1812-02-27,967.5,949.9,973.0,1004.2,,,,985.4,970.2,949.9,1028.2,,965.5,,960.7
2249,1812-02-28,967.9,949.5,972.2,1002.6,,,,992.2,970.4,950.6,1030.3,,964.1,,959.6
2250,1812-02-29,964.1,944.7,962.0,997.8,,,,988.2,967.6,945.1,1030.6,,960.2,,955.1
2251,1812-03-01,956.8,937.7,960.4,991.3,,,,979.2,962.0,940.1,1026.8,,953.0,,948.5
2252,1812-03-02,955.5,941.5,961.4,995.6,,,,982.5,963.3,941.1,1027.3,,956.6,,952.0
2253,1812-03-03,968.5,951.6,974.0,1007.5,,,,989.3,972.3,952.1,1027.4,,967.4,,962.7
2254,1812-03-04,971.8,955.4,977.5,1009.6,,,,996.8,974.5,956.3,1027.0,,973.4,,966.5
2255,1812-03-05,970.6,953.7,975.2,1003.7,,,,986.2,973.1,952.6,1021.8,,973.1,,963.1
2256,1812-03-06,971.8,954.4,976.0,1006.2,,,,992.3,975.3,954.6,1020.4,,972.2,,964.6
2257,1812-03-07,971.2,954.7,976.5,1004.7,,,,993.8,975.8,955.1,1018.2,,972.3,,964.4
2258,1812-03-08,966.4,947.2,971.0,998.5,,,,989.3,969.5,947.1,1015.6,,965.3,,957.8
2259,1812-03-09,969.1,951.4,975.2,1007.4,,,,989.3,973.6,950.6,1017.8,,966.4,,962.7
2260,1812-03-10,970.1,952.4,974.7,1009.4,,,,988.5,975.3,952.1,1026.9,,966.3,,962.9
2261,1812-03-11,970.0,952.4,975.7,1009.3,,,,999.8,974.9,953.1,1025.9,,969.3,,963.8
2262,1812-03-12,972.1,955.2,978.2,1010.5,,,,992.3,975.8,955.3,1032.9,,972.9,,966.4
2263,1812-03-13,969.0,949.4,972.2,1003.5,,,,995.3,973.3,951.1,1029.9,,967.0,,960.7
2264,1812-03-14,966.2,946.9,971.0,1002.9,,,,989.3,970.4,947.1,1021.8,,960.5,,958.1
2265,1812-03-15,950.6,931.1,955.9,988.2,,,,973.5,955.3,933.6,1017.8,,943.9,,941.7
2266,1812-03-16,946.5,929.3,954.2,984.9,,,,971.2,951.0,930.1,1013.3,,942.2,,940.2
2267,1812-03-17,951.5,935.3,960.4,992.4,,,,974.2,957.8,936.1,1002.1,,951.3,,946.9
2268,1812-03-18,953.2,934.9,959.7,989.2,,,,980.2,959.0,934.8,1007.7,,949.6,,945.5
2269,1812-03-19,952.1,934.9,957.9,986.5,,,,981.7,956.8,934.1,1014.2,,947.5,,945.0
2270,1812-03-20,949.8,933.1,956.4,985.0,,,,986.2,957.3,938.1,1010.6,,946.6,,943.9
2271,1812-03-21,949.6,933.7,957.7,984.3,,,,977.2,954.5,933.1,1002.3,,948.8,,944.1
2272,1812-03-22,959.6,942.9,962.7,993.9,,,,978.7,962.8,941.8,1004.2,,958.9,,952.2
2273,1812-03-23,966.4,946.3,969.5,1000.2,,,,990.8,970.1,948.6,1015.3,,962.1,,957.4
2274,1812-03-24,958.9,940.9,965.0,987.1,,,,990.2,963.3,942.1,1011.8,,957.2,,953.3
2275,1812-03-25,960.7,945.3,971.5,994.6,,,,986.2,965.5,944.6,1002.9,,961.9,,954.5
2276,1812-03-26,978.0,963.1,985.7,1019.1,,,,1005.8,981.3,963.6,996.4,,980.8,,974.3
2277,1812-03-27,980.3,962.0,982.2,1016.0,,,,1011.8,983.8,964.1,1001.4,,988.4,,973.7
2278,1812-03-28,971.6,954.1,974.2,1001.6,,,,1001.3,974.4,954.8,998.6,,972.8,,
2279,1812-03-29,970.0,951.6,973.7,1000.1,,,,998.3,972.8,950.6,1002.8,,969.0,,961.8
2280,1812-03-30,970.2,952.0,974.2,1000.8,,,,997.3,973.3,952.6,1005.7,,970.2,,963.8
2281,1812-03-31,968.5,948.8,961.5,1001.1,,,,992.3,970.9,951.1,1006.4,,964.9,,959.8
2282,1812-04-01,964.6,946.9,971.0,998.8,,,,992.3,969.0,925.8,1011.9,,967.9,,957.1
2283,1812-04-02,972.0,953.4,976.7,1004.4,,,,996.8,974.0,932.9,1017.0,,971.5,,963.9
2284,1812-04-03,972.4,954.4,977.0,1001.9,,,,993.8,974.8,933.9,1000.6,,973.7,,963.9
2285,1812-04-04,968.8,949.9,972.5,998.3,,,,989.3,970.3,929.4,987.8,,969.9,,957.5
2286,1812-04-05,973.8,956.9,981.0,1012.4,,,,996.8,976.8,934.9,997.0,,973.8,,968.0
2287,1812-04-06,977.5,960.1,985.5,1016.2,,,,1002.3,981.1,940.9,1007.2,,975.7,,971.3
2288,1812-04-07,973.3,953.5,975.5,1006.2,,,,1003.3,976.3,935.4,1016.3,,970.6,,963.2
2289,1812-04-08,967.6,949.5,972.5,1005.1,,,,986.2,972.6,926.4,1013.8,,965.3,,959.9
2290,1812-04-09,970.9,952.1,975.0,1008.4,,,,987.7,976.1,930.9,1003.0,,966.6,,963.0
2291,1812-04-10,969.5,949.6,973.2,1006.1,,,,990.8,976.1,929.4,1015.5,,964.9,,960.8
2292,1812-04-11,969.9,949.9,973.5,1006.6,,,,994.3,976.5,929.6,1022.0,,966.2,,960.8
2293,1812-04-12,971.4,952.8,975.0,1007.1,,,,999.3,977.8,931.9,1013.8,,969.9,,963.1
2294,1812-04-13,971.7,953.5,976.0,1008.2,,,,1001.3,977.8,932.9,1002.8,,969.9,,964.8
2295,1812-04-14,970.8,952.4,974.0,1006.2,,,,996.8,976.0,931.9,996.6,,968.9,,962.6
2296,1812-04-15,966.2,947.9,970.5,1000.3,,,,998.3,970.7,928.9,1000.2,,963.9,,958.1
2297,1812-04-16,963.1,945.1,967.5,994.5,,,,992.3,965.7,923.9,999.9,,959.9,,953.7
2298,1812-04-17,963.0,943.9,969.0,999.4,,,,984.2,965.4,922.4,1006.8,,959.6,,953.7
2299,1812-04-18,967.0,946.5,969.5,1005.7,,,,980.2,969.5,926.6,1006.8,,959.2,,958.6
2300,1812-04-19,969.1,949.5,973.5,1008.1,,,,995.3,972.5,929.4,1001.2,,962.7,,961.5
2301,1812-04-20,970.3,951.7,975.0,1007.1,,,,993.8,974.9,930.4,1014.1,,967.8,,962.6
2302,1812-04-21,971.5,954.1,977.5,1009.4,,,,991.5,976.5,932.6,1023.2,,970.2,,964.0
2303,1812-04-22,972.4,954.8,978.2,1007.5,,,,994.3,977.1,933.4,1019.4,,971.9,,965.4
2304,1812-04-23,971.5,951.9,976.0,1005.2,,,,995.3,976.1,930.6,1022.5,,969.3,,962.1
2305,1812-04-24,971.5,952.3,975.0,1006.1,,,,993.8,976.5,931.4,1022.3,,969.6,,962.8
2306,1812-04-25,971.5,952.2,975.0,1005.7,,,,992.3,976.1,931.9,1017.3,,969.2,,962.8
2307,1812-04-26,969.1,949.2,972.5,1003.0,,,,993.8,974.3,928.4,1021.1,,965.7,,959.8
2308,1812-04-27,967.2,947.6,971.2,1001.8,,,,998.3,973.1,929.8,1031.3,,963.8,,958.8
2309,1812-04-28,966.1,946.8,969.5,1000.1,,,,999.0,971.6,930.1,1034.0,,962.5,,957.4
2310,1812-04-29,967.6,949.0,971.0,1001.2,,,,999.8,971.6,929.1,1032.4,,966.2,,958.7
2311,1812-04-30,971.7,954.2,976.7,1005.8,,,,999.3,975.5,933.9,1023.7,,971.4,,964.0
2312,1812-05-01,972.4,955.0,978.2,1007.5,,,,1001.4,976.0,935.4,1023.3,,972.1,,965.3
2313,1812-05-02,970.1,950.6,974.0,1003.4,,,,998.4,973.0,931.9,1025.1,,966.3,,960.6
2314,1812-05-03,963.5,944.3,968.2,995.4,,,,989.4,966.7,926.4,1024.6,,959.5,,953.7
2315,1812-05-04,962.0,945.4,969.0,997.1,,,,986.3,967.4,925.1,1013.3,,962.0,,954.0
2316,1812-05-05,966.5,949.6,974.0,1003.2,,,,996.9,970.5,929.1,1040.8,,967.6,,957.4
2317,1812-05-06,972.9,954.1,978.2,1007.9,,,,999.9,975.3,933.9,1008.5,,972.7,,964.5
2318,1812-05-07,973.1,954.3,977.7,1008.2,,,,999.9,976.0,934.1,1012.6,,971.2,,964.5
2319,1812-05-08,972.2,954.8,976.2,1007.5,,,,1001.4,976.1,933.4,1015.2,,971.0,,964.0
2320,1812-05-09,972.5,956.1,980.2,1007.0,,,,1003.4,976.5,935.9,1019.3,,974.2,,966.0
2321,1812-05-10,975.5,960.3,984.0,1011.4,,,,1004.4,978.2,940.4,1022.1,,978.6,,970.7
2322,1812-05-11,973.9,954.4,978.0,1005.9,,,,999.9,976.3,934.9,1015.1,,971.5,,965.0
2323,1812-05-12,968.0,947.8,973.0,1000.1,,,,995.4,971.2,928.4,1015.1,,965.8,,958.5
2324,1812-05-13,966.7,950.1,971.7,999.2,,,,989.4,969.4,927.6,1017.7,,963.4,,957.4
2325,1812-05-14,963.4,943.4,968.0,997.5,,,,987.8,967.7,923.4,1014.0,,959.9,,953.7
2326,1812-05-15,963.2,943.6,968.2,996.0,,,,987.8,965.4,922.9,1017.2,,960.2,,953.3
2327,1812-05-16,966.7,948.4,971.0,999.9,,,,993.9,970.2,928.4,1020.8,,965.8,,958.2
2328,1812-05-17,970.1,953.3,976.5,1005.2,,,,998.4,974.0,932.4,1017.0,,970.6,,963.6
2329,1812-05-18,971.8,952.9,978.2,1005.9,,,,996.9,974.5,933.4,1019.5,,968.8,,963.8
2330,1812-05-19,968.6,950.6,974.0,1002.4,,,,996.9,973.3,930.4,1018.0,,967.8,,960.5
2331,1812-05-20,969.9,952.1,975.2,1001.9,,,,999.4,973.1,931.9,1018.1,,967.5,,961.1
2332,1812-05-21,971.2,955.2,977.7,1003.5,,,,995.4,974.5,933.9,1022.1,,972.8,,963.4
2333,1812-05-22,973.6,957.1,979.5,1006.2,,,,996.4,976.0,935.4,1024.5,,975.4,,966.0
2334,1812-05-23,975.1,959.3,983.0,1012.4,,,,999.4,978.5,940.4,1017.0,,977.8,,969.8
2335,1812-05-24,981.4,962.5,987.0,1018.5,,,,1002.9,982.5,942.9,1018.9,,980.8,,973.8
2336,1812-05-25,981.1,962.1,985.8,1015.1,,,,1004.4,984.0,941.9,1014.2,,980.2,,972.5
2337,1812-05-26,974.0,955.6,979.0,1007.2,,,,999.9,980.4,936.4,1015.2,,973.0,,964.9
2338,1812-05-27,967.3,950.1,975.2,1000.9,,,,996.9,974.5,929.9,1017.9,,967.1,,958.8
2339,1812-05-28,967.1,949.0,973.7,1000.2,,,,999.9,972.4,930.9,1020.3,,965.8,,959.1
2340,1812-05-29,969.1,951.3,975.7,1003.7,,,,1001.4,973.7,933.1,1023.5,,969.1,,961.5
2341,1812-05-30,971.6,953.8,977.7,1005.0,,,,998.4,975.3,932.9,1024.2,,971.4,,963.2
2342,1812-05-31,974.4,956.1,976.5,1007.7,,,,998.4,976.5,935.9,1022.5,,973.7,,967.6
2343,1812-06-01,972.4,955.7,974.5,1008.3,,,,,977.0,936.4,1023.0,,974.3,,965.9
2344,1812-06-02,970.1,957.1,974.5,1009.4,,,,1005.1,977.5,936.4,1025.7,,975.1,,967.5
2345,1812-06-03,963.5,957.3,981.0,1008.4,,,,1003.1,978.8,936.4,1027.2,,975.3,,967.2
2346,1812-06-04,962.0,954.6,978.5,1007.0,,,,1002.1,977.5,934.9,1027.7,,973.4,,965.1
2347,1812-06-05,966.5,954.4,979.2,1006.3,,,,1002.1,977.3,934.2,1026.3,,973.0,,964.9
2348,1812-06-06,972.9,955.1,979.2,1007.9,,,,1002.1,977.0,935.4,1021.9,,973.6,,965.4
2349,1812-06-07,973.1,957.7,982.2,1010.4,,,,1005.1,978.3,938.4,1016.6,,975.7,,967.9
2350,1812-06-08,972.2,961.1,986.5,1014.6,,,,1005.8,980.0,941.9,1011.3,,978.4,,971.4
2351,1812-06-09,972.5,961.3,986.0,1016.2,,,,1000.6,980.5,941.4,1007.0,,978.8,,972.1
2352,1812-06-10,975.5,959.0,983.0,1010.6,,,,996.1,980.5,939.4,1005.7,,977.2,,969.0
2353,1812-06-11,973.9,960.1,984.5,1012.6,,,,1002.1,980.5,939.7,1012.0,,977.5,,971.3
2354,1812-06-12,968.0,959.7,982.5,1008.1,,,,1000.6,980.6,938.4,1009.0,,976.9,,968.4
2355,1812-06-13,966.7,957.4,981.7,1008.2,,,,1003.6,980.0,938.4,1001.5,,975.3,,967.6
2356,1812-06-14,963.4,956.4,980.2,1006.1,,,,1005.1,979.0,936.4,1004.2,,974.8,,966.9
2357,1812-06-15,963.2,957.1,981.5,1007.4,,,,1003.6,978.2,937.9,1010.6,,975.0,,966.9
2358,1812-06-16,966.7,954.2,980.0,1005.1,,,,1002.1,977.0,935.4,1019.0,,973.1,,964.0
2359,1812-06-17,970.1,955.6,980.7,1006.8,,,,1002.1,977.0,935.4,1022.4,,974.6,,965.9
2360,1812-06-18,971.8,958.1,982.5,1008.7,,,,1000.6,977.9,940.4,1019.3,,976.9,,969.1
2361,1812-06-19,968.6,952.3,977.5,1001.7,,,,999.1,975.5,934.4,1009.5,,970.2,,961.8
2362,1812-06-20,969.9,947.0,971.7,998.3,,,,997.6,970.5,929.4,1013.0,,963.9,,958.0
2363,1812-06-21,971.2,949.2,973.5,1001.0,,,,999.1,971.7,930.7,1012.5,,968.4,,959.5
2364,1812-06-22,973.6,955.1,979.0,1007.0,,,,999.8,975.8,935.4,1023.0,,973.3,,965.7
2365,1812-06-23,975.1,955.6,980.5,1006.8,,,,997.6,976.4,935.9,1018.8,,974.5,,965.5
2366,1812-06-24,981.4,959.5,983.0,1011.1,,,,1001.1,980.2,939.7,1018.4,,978.0,,970.2
2367,1812-06-25,981.1,956.8,980.2,1008.8,,,,1005.1,979.8,937.9,1014.4,,975.3,,967.6
2368,1812-06-26,974.0,953.7,976.7,1004.4,,,,1004.1,977.5,934.4,1017.6,,973.3,,964.0
2369,1812-06-27,967.3,951.8,976.7,1004.5,,,,996.1,976.3,932.9,1009.8,,969.0,,962.3
2370,1812-06-28,967.1,953.0,978.5,1003.8,,,,990.1,976.0,931.4,1010.2,,971.2,,965.2
2371,1812-06-29,969.1,958.8,982.8,1010.0,,,,1002.1,979.0,938.4,1011.1,,977.2,,968.9
2372,1812-06-30,971.6,959.1,980.0,1010.4,,,,1002.1,981.0,939.4,1004.7,,977.6,,969.5
2373,1812-07-01,973.9,955.8,978.5,1004.4,,,,999.0,978.6,956.5,1001.6,,974.2,,965.2
2374,1812-07-02,965.2,946.6,970.2,995.0,,,,994.5,971.7,949.0,1011.7,,963.7,,956.5
2375,1812-07-03,960.5,942.5,967.5,994.3,,,,990.0,966.3,946.0,1018.1,,959.0,,953.0
2376,1812-07-04,966.2,948.1,972.7,1001.2,,,,988.4,971.3,952.5,1023.0,,964.7,,958.3
2377,1812-07-05,976.0,957.9,982.5,1010.7,,,,1003.5,978.3,959.5,1024.2,,975.8,,968.0
2378,1812-07-06,980.5,962.5,985.8,1014.5,,,,1002.0,983.3,963.0,1027.8,,981.4,,972.9
2379,1812-07-07,981.9,960.8,986.8,1015.1,,,,1003.5,983.5,964.0,1028.8,,979.6,,973.2
2380,1812-07-08,979.0,959.3,983.8,1014.8,,,,1002.0,983.0,961.5,1028.8,,976.1,,970.5
2381,1812-07-09,978.0,958.3,982.5,1012.7,,,,1000.5,982.0,960.5,1026.0,,975.8,,969.3
2382,1812-07-10,976.5,957.9,982.0,1011.3,,,,999.0,981.6,959.5,1020.7,,975.4,,968.6
2383,1812-07-11,978.7,960.0,984.8,1014.8,,,,999.0,982.3,960.5,1007.0,,977.1,,970.6
2384,1812-07-12,976.5,957.3,981.0,1009.6,,,,998.0,981.1,959.5,1006.7,,975.3,,968.3
2385,1812-07-13,973.6,954.5,979.2,1009.7,,,,1000.0,979.3,956.5,1004.5,,960.2,,965.4
2386,1812-07-14,973.6,955.8,980.0,1011.1,,,,1003.0,980.3,958.0,1008.1,,973.9,,966.6
2387,1812-07-15,974.8,956.9,981.5,1010.4,,,,1004.0,980.3,959.5,1015.4,,974.8,,967.7
2388,1812-07-16,975.0,956.1,980.0,1007.9,,,,1002.0,979.5,957.5,1015.9,,975.1,,966.5
2389,1812-07-17,975.4,958.0,981.7,1008.6,,,,1002.0,979.3,960.0,1022.4,,977.0,,970.3
2390,1812-07-18,979.5,961.3,983.5,1012.7,,,,1005.0,982.3,963.5,1023.1,,979.5,,971.2
2391,1812-07-19,974.5,955.4,975.2,1007.0,,,,1002.0,978.0,959.0,1016.9,,973.6,,965.6
2392,1812-07-20,970.2,952.1,978.2,1002.2,,,,1000.5,974.3,955.0,1016.6,,971.0,,962.2
2393,1812-07-21,975.1,956.3,979.0,1007.8,,,,1005.0,976.3,958.0,1019.3,,975.5,,966.8
2394,1812-07-22,974.8,955.0,982.0,1007.1,,,,1000.5,976.8,958.0,1018.3,,976.6,,965.9
2395,1812-07-23,976.0,957.0,981.0,1010.2,,,,997.5,978.0,959.5,1015.3,,974.9,,967.5
2396,1812-07-24,973.8,955.1,979.7,1008.7,,,,996.0,976.1,957.0,1005.4,,973.2,,
2397,1812-07-25,974.2,956.3,979.7,1006.1,,,,1000.0,977.8,958.0,1004.6,,974.4,,965.7
2398,1812-07-26,974.3,956.2,979.5,1006.8,,,,1002.0,977.8,957.5,1008.2,,974.3,,966.2
2399,1812-07-27,972.4,953.3,978.5,1004.5,,,,1002.0,975.0,955.0,1010.6,,970.4,,963.1
2400,1812-07-28,968.0,949.7,973.2,1000.9,,,,994.5,972.1,951.0,1014.6,,967.7,,959.9
2401,1812-07-29,967.0,951.8,974.7,999.9,,,,991.5,971.1,951.5,1013.5,,966.9,,957.7
2402,1812-07-30,969.0,956.2,977.2,1003.3,,,,997.0,972.8,954.0,1012.8,,970.6,,963.7
2403,1812-07-31,974.0,958.8,979.7,1008.7,,,,999.0,979.6,957.0,987.7,,973.6,,966.2
2404,1812-08-01,970.9,955.5,976.7,1003.7,,,,999.7,976.3,955.0,977.8,,970.8,,963.1
2405,1812-08-02,970.0,,976.5,1003.8,,,,997.5,975.8,954.0,977.4,,970.2,,962.7
2406,1812-08-03,969.8,953.9,974.7,1002.4,,,,1000.5,974.6,953.5,1017.0,,966.4,,961.8
2407,1812-08-04,970.3,955.4,975.7,1003.6,,,,1000.5,975.1,955.0,1023.0,,971.2,,961.0
2408,1812-08-05,972.1,958.1,979.5,1007.7,,,,996.0,977.8,957.0,1027.0,,973.7,,
2409,1812-08-06,972.0,956.8,978.7,1005.9,,,,998.0,977.7,957.0,1024.7,,973.1,,
2410,1812-08-07,971.8,957.8,980.2,1008.2,,,,1000.5,979.3,958.0,1019.5,,973.4,,
2411,1812-08-08,968.8,953.5,974.0,1002.0,,,,996.0,975.5,955.0,1013.7,,970.0,,
2412,1812-08-09,971.7,956.7,978.2,1005.5,,,,994.5,977.6,956.5,1009.4,,971.9,,
2413,1812-08-10,970.8,955.8,977.2,1005.4,,,,999.0,977.3,954.0,1007.9,,969.7,,
2414,1812-08-11,972.0,956.5,978.5,1005.6,,,,998.0,977.3,954.7,1008.3,,971.3,,
2415,1812-08-12,973.9,957.2,979.0,1007.6,,,,998.0,978.1,957.0,1014.3,,973.3,,
2416,1812-08-13,975.4,955.4,981.0,1009.7,,,,1002.0,978.4,958.5,1020.4,,974.4,,
2417,1812-08-14,975.4,956.1,982.0,1011.4,,,,1000.5,979.5,959.0,1023.5,,974.3,,
2418,1812-08-15,976.1,955.7,982.0,1011.5,,,,1002.0,980.6,959.0,1024.0,,974.2,,
2419,1812-08-16,977.0,956.8,982.7,1011.6,,,,1003.5,980.5,959.5,1028.4,,975.5,,
2420,1812-08-17,975.9,957.9,982.2,1010.4,,,,1002.0,980.8,960.0,1030.3,,975.5,,
2421,1812-08-18,974.2,955.1,980.0,1008.3,,,,1000.5,979.6,958.0,1030.1,,973.1,,967.7
2422,1812-08-19,972.7,953.8,979.2,1004.7,,,,997.5,977.3,957.5,1028.6,,972.3,,964.8
2423,1812-08-20,975.2,957.2,979.7,1009.0,,,,1002.0,978.1,959.5,1025.9,,974.9,,967.4
2424,1812-08-21,975.8,957.3,983.0,1009.6,,,,1003.0,979.6,960.0,1022.9,,975.4,,967.4
2425,1812-08-22,976.8,958.9,982.2,1009.5,,,,999.0,979.6,959.5,1019.8,,977.2,,968.6
2426,1812-08-23,977.6,959.0,983.3,1012.1,,,,1002.0,980.6,961.0,1021.1,,974.9,,969.6
2427,1812-08-24,974.4,956.3,982.0,1007.2,,,,1002.7,978.1,958.5,1023.0,,973.9,,965.7
2428,1812-08-25,977.5,958.1,982.7,1012.0,,,,1004.2,979.1,960.5,1021.8,,975.5,,968.8
2429,1812-08-26,974.8,956.0,981.0,1007.5,,,,1003.5,977.8,958.5,1020.0,,973.6,,965.2
2430,1812-08-27,970.6,951.3,976.0,1001.9,,,,1000.0,973.8,955.0,1017.7,,967.7,,961.0
2431,1812-08-28,969.4,951.2,976.5,1002.8,,,,997.5,971.4,952.2,1020.5,,969.0,,962.2
2432,1812-08-29,973.1,954.9,979.5,1007.5,,,,999.0,976.5,956.0,1021.7,,973.4,,965.7
2433,1812-08-30,974.8,956.2,980.0,1008.5,,,,1000.5,979.6,957.5,1017.3,,974.0,,966.5
2434,1812-08-31,973.0,954.6,,1007.4,,,,997.5,978.3,956.0,1008.6,,972.4,,965.1
2435,1812-09-01,973.3,956.0,978.5,1009.5,,,,997.5,979.4,956.8,1007.5,,974.0,,966.8
2436,1812-09-02,973.6,956.5,982.5,1012.0,,,,1000.0,980.9,960.6,1006.8,,975.3,,969.1
2437,1812-09-03,973.5,954.7,979.7,1009.0,,,,1000.5,980.1,957.6,1005.2,,971.5,,965.6
2438,1812-09-04,969.0,950.6,974.2,1002.2,,,,999.0,975.6,952.6,1008.8,,968.5,,961.3
2439,1812-09-05,968.2,950.0,973.7,1002.0,,,,999.0,974.8,952.6,1001.8,,966.5,,960.2
2440,1812-09-06,967.2,950.0,973.5,1002.0,,,,999.0,974.4,952.1,1008.7,,967.6,,960.1
2441,1812-09-07,969.9,954.4,979.2,1006.1,,,,999.0,975.9,955.6,1020.2,,972.9,,964.0
2442,1812-09-08,972.5,957.0,981.7,1010.8,,,,1002.0,978.5,959.1,1031.3,,974.6,,967.2
2443,1812-09-09,973.6,957.2,981.7,1010.7,,,,1005.0,979.6,959.6,1030.6,,975.3,,968.0
2444,1812-09-10,975.0,959.7,983.8,1012.3,,,,1009.0,979.6,961.6,1029.4,,977.5,,970.0
2445,1812-09-11,976.0,960.5,984.8,1013.7,,,,1009.5,979.5,962.1,1019.4,,979.7,,970.3
2446,1812-09-12,980.8,962.3,986.8,1016.2,,,,1010.0,982.4,964.6,1011.1,,980.3,,973.4
2447,1812-09-13,981.2,962.0,987.3,1015.9,,,,1009.5,983.6,963.6,1012.3,,980.0,,972.7
2448,1812-09-14,978.7,960.5,984.0,1014.0,,,,1008.0,983.9,963.1,1003.7,,978.9,,973.6
2449,1812-09-15,977.8,959.6,983.7,1011.8,,,,1006.5,983.1,962.1,1002.1,,978.1,,974.0
2450,1812-09-16,976.3,958.1,982.5,1009.2,,,,1005.0,981.9,960.6,1001.9,,976.9,,969.0
2451,1812-09-17,974.2,956.1,980.0,1006.3,,,,1002.0,979.4,958.1,1003.9,,974.4,,971.4
2452,1812-09-18,972.1,955.1,979.2,1007.7,,,,994.0,978.4,955.6,1004.5,,973.2,,
2453,1812-09-19,977.2,961.4,985.0,1014.6,,,,997.5,982.4,962.1,1005.3,,978.8,,
2454,1812-09-20,979.8,962.7,986.8,1016.5,,,,1011.0,986.4,965.1,1010.3,,981.0,,973.2
2455,1812-09-21,979.9,962.3,985.0,1013.7,,,,1012.0,985.9,963.6,1010.7,,981.2,,972.6
2456,1812-09-22,977.4,959.6,983.2,1009.8,,,,1003.5,984.1,961.8,1001.2,,978.4,,969.7
2457,1812-09-23,971.8,954.3,977.7,1005.1,,,,997.0,979.6,956.6,995.7,,972.9,,964.1
2458,1812-09-24,967.3,950.7,975.2,1003.1,,,,998.0,974.6,950.8,995.8,,969.1,,961.4
2459,1812-09-25,975.0,960.3,983.8,1012.1,,,,1003.5,981.7,961.1,1006.5,,978.0,,970.2
2460,1812-09-26,979.0,963.3,985.3,1014.2,,,,1008.7,984.4,963.8,1014.7,,982.5,,973.5
2461,1812-09-27,981.2,966.0,988.3,1016.3,,,,1012.5,986.3,967.2,1020.8,,984.5,,975.7
2462,1812-09-28,978.7,961.0,983.2,1009.7,,,,1008.7,982.9,963.6,1014.9,,979.3,,970.7
2463,1812-09-29,972.9,956.0,980.0,1007.7,,,,1005.0,980.1,958.6,995.2,,974.7,,966.1
2464,1812-09-30,972.7,955.7,979.7,1007.7,,,,1003.5,980.6,958.6,1000.9,,973.7,,966.2
2465,1812-10-01,972.7,956.1,,1007.2,,,,1001.9,979.2,956.7,1014.5,,974.0,,966.2
2466,1812-10-02,974.8,957.4,,1009.9,,,,1003.4,980.9,960.2,1025.5,,975.7,,968.3
2467,1812-10-03,974.8,958.1,,1010.8,,,,1004.9,980.6,960.2,1025.3,,976.4,,968.9
2468,1812-10-04,975.5,958.5,,1010.7,,,,1006.9,980.9,960.7,1025.4,,976.9,,969.1
2469,1812-10-05,974.8,956.5,,1007.5,,,,1004.9,980.6,959.2,1026.6,,974.0,,966.8
2470,1812-10-06,963.4,944.3,,995.5,,,,994.4,968.6,949.2,1026.2,,959.7,,955.0
2471,1812-10-07,957.0,939.6,964.4,991.7,,,,988.3,962.4,938.2,1020.5,,954.7,,950.5
2472,1812-10-08,957.4,939.5,960.7,991.8,,,,987.8,964.4,942.2,1021.8,,955.5,,950.6
2473,1812-10-09,958.9,941.6,966.2,994.0,,,,994.4,965.1,945.7,1023.0,,957.4,,952.0
2474,1812-10-10,960.1,940.4,964.9,992.4,,,,994.4,964.6,943.2,1022.0,,955.9,,950.7
2475,1812-10-11,955.5,937.5,962.9,990.2,,,,991.4,962.0,941.2,1014.6,,953.4,,949.2
2476,1812-10-12,955.5,,962.7,990.6,,,,985.9,963.1,941.7,1012.8,,953.2,,949.4
