station_source,variable,folder,start,end,span_days,span_years,covered_days,n_files,n_blocks,max_gap_days,blocks,file_list
UA-UHMI_Odesa_lighthouse,p,Ukraine_post1850,1867-10-16,1881-01-12,4838,13.25,4838,3,1,0,1867-10-16..1881-01-12,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_lighthouse_18671016-18710612_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_lighthouse_18710613-18720512_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_lighthouse_18720513-18810112_p.tsv
UA-UHMI_Odesa_lighthouse,ta,Ukraine_post1850,1865-05-13,1881-01-12,5724,15.67,5724,3,1,0,1865-05-13..1881-01-12,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_lighthouse_18650513-18710612_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_lighthouse_18710613-18720512_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Odesa_lighthouse_18720513-18810112_ta.tsv
UA-UHMI_Poltava,p,Ukraine_post1850,1836-01-13,1865-11-30,10915,29.88,10915,5,1,0,1836-01-13..1865-11-30,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18360113-18380112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18380113-18390112_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18390101-18391231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18400101-18461231_p.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18470101-18651130_p.tsv
UA-UHMI_Poltava,ta,Ukraine_post1850,1824-01-13,1865-11-30,15298,41.88,13837,6,2,1461,1824-01-13..1832-01-12; 1836-01-13..1865-11-30,/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18240113-18320112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18360113-18380112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18380113-18390112_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18390101-18391231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18400101-18461231_ta.tsv|/scratch3/PALAEO-RA/daily_data/final/Ukraine_post1850/UA-UHMI_Poltava_18470101-18651130_ta.tsv
Ulm,rr,Ulm,1715-03-24,1721-03-05,2174,5.95,2174,1,1,0,1715-03-24..1721-03-05,/scratch3/PALAEO-RA/daily_data/final/Ulm/Ulm_17150324-17210305_rr_qc.tsv
Ulm,ta,Ulm,1710-09-23,1714-03-20,1275,3.49,1275,1,1,0,1710-09-23..1714-03-20,/scratch3/PALAEO-RA/daily_data/final/Ulm/Ulm_17100923-17140320_ta_daily_qc.tsv
Umea,ta,Umea,1858-11-01,1979-09-30,44163,120.91,44163,1,1,0,1858-11-01..1979-09-30,/scratch3/PALAEO-RA/daily_data/final/Umea/Umea_18581101-19790930_ta_daily.tsv
Upminster,p,Upminster,1708-01-11,1709-01-10,366,1.00,366,1,1,0,1708-01-11..1709-01-10,/scratch3/PALAEO-RA/daily_data/final/Upminster/Upminster_17080111-17090110_p_qc.tsv
Upminster,rr,Upminster,1708-01-11,1709-01-10,366,1.00,366,1,1,0,1708-01-11..1709-01-10,/scratch3/PALAEO-RA/daily_data/final/Upminster/Upminster_17080111-17090110_rr_qc.tsv
Uppsala,p,Uppsala,1722-01-12,1870-12-31,54410,148.97,54410,1,1,0,1722-01-12..1870-12-31,/scratch3/PALAEO-RA/daily_data/final/Uppsala/Uppsala_17220112-18701231_p_daily_qc.tsv
Uppsala,ta,Uppsala,1722-01-12,1870-12-31,54410,148.97,54410,1,1,0,1722-01-12..1870-12-31,/scratch3/PALAEO-RA/daily_data/final/Uppsala/Uppsala_17220112-18701231_ta_daily_qc.tsv
Utrecht,Tn,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht_18501201-18961231_Tn_daily_qc.tsv
Utrecht,Tx,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht_18501201-18961231_Tx_daily_qc.tsv
Utrecht,dd,Utrecht,1836-01-01,1846-12-31,4018,11.00,4018,1,1,0,1836-01-01..1846-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht_18360101-18461231_dd_subdaily_qc.tsv
Utrecht,p,Utrecht,1836-01-01,1846-12-31,4018,11.00,4018,1,1,0,1836-01-01..1846-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht_18360101-18461231_p_subdaily_qc.tsv
Utrecht,ta,Utrecht,1836-01-01,1896-12-31,22281,61.00,20851,2,2,1430,1836-01-01..1846-12-31; 1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht_18360101-18461231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht_18501201-18961231_ta_subdaily_qc.tsv
Utrecht155,dd,Utrecht,1848-12-01,1896-12-31,17563,48.09,17563,1,1,0,1848-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht155_18481201-18961231_dd_subdaily_qc.tsv
Utrecht155,p,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht155_18501201-18961231_p_subdaily_qc.tsv
Utrecht155,rh,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht155_18501201-18961231_rh_subdaily_qc.tsv
Utrecht155,rr,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht155_18501201-18961231_rr_subdaily_qc.tsv
Utrecht155,ta,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht155_18501201-18961231_ta_subdaily_qc.tsv
Utrecht43,dd,Utrecht,1728-01-01,1739-12-31,4383,12.00,4383,1,1,0,1728-01-01..1739-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht43_17280101-17391231_dd_subdaily_qc.tsv
Utrecht43,p,Utrecht,1728-01-01,1739-12-31,4383,12.00,4383,1,1,0,1728-01-01..1739-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht43_17280101-17391231_p_subdaily_qc.tsv
Utrecht43,rr,Utrecht,1728-01-05,1739-12-26,4374,11.98,4374,1,1,0,1728-01-05..1739-12-26,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht43_17280105-17391226_rr_subdaily_qc.tsv
Utrecht43,ta,Utrecht,1728-01-01,1739-12-31,4383,12.00,4383,1,1,0,1728-01-01..1739-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht43_17280101-17391231_ta_subdaily_qc.tsv
Utrecht_DeBilt,p,Utrecht,1851-01-01,1896-12-31,16802,46.00,16802,1,1,0,1851-01-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/Utrecht_DeBilt_18510101-18961231_p_subdaily_qc.tsv
Vasilevici,ta,Vasilevici,1881-01-01,2024-12-31,52595,144.00,52595,1,1,0,1881-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Vasilevici/Vasilevici_18810101-20241231_ta_daily.tsv
Venezia,p,Venice,1751-01-01,1759-04-30,3042,8.33,3042,1,1,0,1751-01-01..1759-04-30,/scratch3/PALAEO-RA/daily_data/final/Venice/Venezia_17510101-17590430_p_noon_qc.tsv
Venezia,ta,Venice,1751-01-01,1769-12-31,6940,19.00,6940,1,1,0,1751-01-01..1769-12-31,/scratch3/PALAEO-RA/daily_data/final/Venice/Venezia_17510101-17691231_ta_noon_qc.tsv
Vienna,p,Vienna,1709-03-21,1717-03-20,2922,8.00,2922,1,1,0,1709-03-21..1717-03-20,/scratch3/PALAEO-RA/daily_data/final/Vienna/Vienna_17090321-17170320_p_qc.tsv
Vienna,ta,Vienna,1709-03-21,1717-04-20,2953,8.09,2953,1,1,0,1709-03-21..1717-04-20,/scratch3/PALAEO-RA/daily_data/final/Vienna/Vienna_17090321-17170420_ta_subdaily.tsv
Vienna_HoheWarte,ta,Vienna,1855-02-01,2024-03-31,61786,169.16,61786,1,1,0,1855-02-01..2024-03-31,/scratch3/PALAEO-RA/daily_data/final/Vienna/Vienna_HoheWarte_18550201-20240331_ta_daily.tsv
Vilnius,ta,Vilnius,1807-01-01,1807-12-31,365,1.00,365,1,1,0,1807-01-01..1807-12-31,/scratch3/PALAEO-RA/daily_data/final/Vilnius/Vilnius_18070101-18071231_ta_qc.tsv
Vlissingen,dd,Vlissingen,1768-01-01,1773-12-31,2192,6.00,2192,1,1,0,1768-01-01..1773-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen_17680101-17731231_dd_subdaily_qc.tsv
Vlissingen,p,Vlissingen,1768-01-01,1773-12-31,2192,6.00,2192,1,1,0,1768-01-01..1773-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen_17680101-17731231_p_subdaily_qc.tsv
Vlissingen,ta,Vlissingen,1768-01-01,1773-12-31,2192,6.00,2192,1,1,0,1768-01-01..1773-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen_17680101-17731231_ta_subdaily_qc.tsv
Vlissingen2,dd,Vlissingen,1854-12-02,1905-12-31,18657,51.08,18657,1,1,0,1854-12-02..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen2_18541202-19051231_dd_subdaily_qc.tsv
Vlissingen2,p,Vlissingen,1854-12-01,1903-12-31,17927,49.08,17927,1,1,0,1854-12-01..1903-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen2_18541201-19031231_p_subdaily_qc.tsv
Vlissingen2,rh,Vlissingen,1854-12-01,1905-12-31,18658,51.08,18658,1,1,0,1854-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen2_18541201-19051231_rh_subdaily_qc.tsv
Vlissingen2,rr,Vlissingen,1855-01-14,1905-12-31,18614,50.96,18614,1,1,0,1855-01-14..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen2_18550114-19051231_rr_subdaily.tsv
Vlissingen2,ta,Vlissingen,1854-12-01,1905-12-31,18658,51.08,18658,1,1,0,1854-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/Vlissingen2_18541201-19051231_ta_subdaily_qc.tsv
Waldenburg,p,Waldenburg,1776-01-01,1790-08-31,5357,14.67,5357,1,1,0,1776-01-01..1790-08-31,/scratch3/PALAEO-RA/daily_data/final/Waldenburg/Waldenburg_17760101-17900831_p_subdaily_qc.tsv
Waldenburg,ta,Waldenburg,1776-01-01,1790-08-31,5357,14.67,5357,1,1,0,1776-01-01..1790-08-31,/scratch3/PALAEO-RA/daily_data/final/Waldenburg/Waldenburg_17760101-17900831_ta_subdaily_qc.tsv
Warsaw,dd,Warsaw,1725-01-01,1728-12-31,1461,4.00,1461,1,1,0,1725-01-01..1728-12-31,/scratch3/PALAEO-RA/daily_data/final/Warsaw/Warsaw_17250101-17281231_dd_daily_qc.tsv
Warsaw,p,Warsaw,1725-01-01,1728-12-31,1461,4.00,1461,1,1,0,1725-01-01..1728-12-31,/scratch3/PALAEO-RA/daily_data/final/Warsaw/Warsaw_17250101-17281231_p_qc.tsv
Warsaw,ta,Warsaw,1807-01-01,1807-12-31,365,1.00,365,1,1,0,1807-01-01..1807-12-31,/scratch3/PALAEO-RA/daily_data/final/Warsaw/Warsaw_18070101-18071231_ta_qc.tsv
Winterthur,dd,Winterthur,1857-11-01,1867-02-28,3407,9.33,3407,1,1,0,1857-11-01..1867-02-28,/scratch3/PALAEO-RA/daily_data/final/Winterthur/Winterthur_18571101-18670228_dd_subdaily_qc.tsv
Wittenberg,dd,Wittenberg,1728-03-20,1729-03-21,367,1.00,367,1,1,0,1728-03-20..1729-03-21,/scratch3/PALAEO-RA/daily_data/final/Wittenberg/Wittenberg_17280320-17290321_dd_subdaily_qc.tsv
Wittenberg,p,Wittenberg,1728-03-20,1729-03-21,367,1.00,367,1,1,0,1728-03-20..1729-03-21,/scratch3/PALAEO-RA/daily_data/final/Wittenberg/Wittenberg_17280320-17290321_p_subdaily_qc.tsv
Wittenberg,rr,Wittenberg,1728-03-20,1729-03-21,367,1.00,367,1,1,0,1728-03-20..1729-03-21,/scratch3/PALAEO-RA/daily_data/final/Wittenberg/Wittenberg_17280320-17290321_rr_daily_qc.tsv
Wittenberg,ta,Wittenberg,1728-03-20,1729-03-21,367,1.00,367,1,1,0,1728-03-20..1729-03-21,/scratch3/PALAEO-RA/daily_data/final/Wittenberg/Wittenberg_17280320-17290321_ta_subdaily.tsv
Wittenberg,w,Wittenberg,1728-03-20,1729-03-21,367,1.00,367,1,1,0,1728-03-20..1729-03-21,/scratch3/PALAEO-RA/daily_data/final/Wittenberg/Wittenberg_17280320-17290321_w_subdaily.tsv
Wroclaw,dd,Breslau,1717-07-01,1726-12-31,3471,9.50,3471,1,1,0,1717-07-01..1726-12-31,/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_17170701-17261231_dd_subdaily.tsv
Wroclaw,p,Breslau,1717-07-01,1726-12-31,3471,9.50,3471,2,1,0,1717-07-01..1726-12-31,/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_17170701-17261231_p_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_17170901-17181231_p_subdaily.tsv
Wroclaw,rr,Breslau,1717-07-01,1726-12-31,3471,9.50,3471,2,1,0,1717-07-01..1726-12-31,/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_17170701-17261231_rr_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_17170901-17181231_rr_daily.tsv
Wroclaw,ta,Breslau,1717-07-01,1807-12-31,33055,90.50,3836,3,2,29219,1717-07-01..1726-12-31; 1807-01-01..1807-12-31,/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_17170701-17261231_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_17170901-17181231_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Breslau/Wroclaw_18070101-18071231_ta_daily_qc.tsv
Wuerzburg,dd,Wuerzburg,1781-01-01,1788-12-31,2922,8.00,2922,1,1,0,1781-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Wuerzburg/Wuerzburg_17810101-17881231_dd_subdaily_qc.tsv
Wuerzburg,p,Wuerzburg,1781-01-01,1788-12-31,2922,8.00,2557,2,2,365,1781-01-01..1786-12-31; 1788-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Wuerzburg/Wuerzburg_17810101-17861231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Wuerzburg/Wuerzburg_17880101-17881231_p_daily_qc.tsv
Wuerzburg,ta,Wuerzburg,1781-01-01,1788-12-31,2922,8.00,2557,2,2,365,1781-01-01..1786-12-31; 1788-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Wuerzburg/Wuerzburg_17810101-17861231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Wuerzburg/Wuerzburg_17880101-17881231_ta_daily_qc.tsv
Yerevan,ta,Yerevan,1885-06-01,2003-10-31,43251,118.42,43251,1,1,0,1885-06-01..2003-10-31,/scratch3/PALAEO-RA/daily_data/final/Yerevan/Yerevan_18850601-20031031_ta_daily.tsv
Yilmaz_Halkali_Agricultural_School,Tn,Istanbul,1896-12-13,1917-12-31,7688,21.05,7688,1,1,0,1896-12-13..1917-12-31,/scratch3/PALAEO-RA/daily_data/final/Istanbul/Yilmaz_Halkali_Agricultural_School_18961213-19171231_Tn_subdaily_qc.tsv
Yilmaz_Halkali_Agricultural_School,Tx,Istanbul,1896-12-13,1917-12-31,7688,21.05,7688,1,1,0,1896-12-13..1917-12-31,/scratch3/PALAEO-RA/daily_data/final/Istanbul/Yilmaz_Halkali_Agricultural_School_18961213-19171231_Tx_subdaily_qc.tsv
Yilmaz_Halkali_Agricultural_School,p,Istanbul,1896-12-13,1917-12-31,7688,21.05,7688,1,1,0,1896-12-13..1917-12-31,/scratch3/PALAEO-RA/daily_data/final/Istanbul/Yilmaz_Halkali_Agricultural_School_18961213-19171231_p_subdaily_qc.tsv
Yilmaz_Halkali_Agricultural_School,rh,Istanbul,1896-12-15,1917-12-31,7686,21.04,7686,1,1,0,1896-12-15..1917-12-31,/scratch3/PALAEO-RA/daily_data/final/Istanbul/Yilmaz_Halkali_Agricultural_School_18961215-19171231_rh_subdaily_qc.tsv
Yilmaz_Halkali_Agricultural_School,w,Istanbul,1896-12-13,1917-12-31,7688,21.05,7688,1,1,0,1896-12-13..1917-12-31,/scratch3/PALAEO-RA/daily_data/final/Istanbul/Yilmaz_Halkali_Agricultural_School_18961213-19171231_w_subdaily_qc.tsv
Ylitornio,dd,Ylitornio,1802-01-01,1838-12-31,13514,37.00,13514,1,1,0,1802-01-01..1838-12-31,/scratch3/PALAEO-RA/daily_data/final/Ylitornio/Ylitornio_18020101-18381231_dd_subdaily_qc.tsv
Ylitornio,p,Ylitornio,1800-10-01,1838-12-31,13971,38.25,13971,1,1,0,1800-10-01..1838-12-31,/scratch3/PALAEO-RA/daily_data/final/Ylitornio/Ylitornio_18001001-18381231_p_subdaily.tsv
Ylitornio,rr,Ylitornio,1800-10-01,1838-12-31,13971,38.25,13971,1,1,0,1800-10-01..1838-12-31,/scratch3/PALAEO-RA/daily_data/final/Ylitornio/Ylitornio_18001001-18381231_rr_daily.tsv
Ylitornio,ta,Ylitornio,1800-10-01,1838-12-31,13971,38.25,13971,3,1,0,1800-10-01..1838-12-31,/scratch3/PALAEO-RA/daily_data/final/Ylitornio/Ylitornio_18001001-18381231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Ylitornio/Ylitornio_18030508-18221231_ta_noon_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Ylitornio/Ylitornio_18070101-18071231_ta_daily_qc.tsv
Zagan,dd,Zagan,1781-01-01,1792-12-31,4383,12.00,4383,1,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagan/Zagan_17810101-17921231_dd_subdaily_qc.tsv
Zagan,fs,Zagan,1782-01-01,1792-12-31,4018,11.00,4018,1,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagan/Zagan_17820101-17921231_fs_subdaily_qc.tsv
Zagan,p,Zagan,1781-01-01,1792-12-31,4383,12.00,4383,1,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagan/Zagan_17810101-17921231_p_subdaily_qc.tsv
Zagan,rr,Zagan,1781-01-01,1792-12-31,4383,12.00,4383,1,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagan/Zagan_17810101-17921231_rr_subdaily_qc.tsv
Zagan,ta,Zagan,1781-01-01,1792-12-31,4383,12.00,4383,1,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagan/Zagan_17810101-17921231_ta_subdaily_qc.tsv
Zagan,w,Zagan,1781-01-01,1792-12-31,4383,12.00,4383,1,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagan/Zagan_17810101-17921231_w_subdaily.tsv
Zagreb,ta,Zagreb,1861-12-01,2021-12-31,58470,160.09,58470,1,1,0,1861-12-01..2021-12-31,/scratch3/PALAEO-RA/daily_data/final/Zagreb/Zagreb_18611201-20211231_ta_daily.tsv
Zurich_Escher,dd,Zurich,1816-06-01,1816-12-31,214,0.59,214,1,1,0,1816-06-01..1816-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Escher_18160601-18161231_dd_subdaily_qc.tsv
Zurich_Escher,p,Zurich,1816-06-01,1816-12-31,214,0.59,214,1,1,0,1816-06-01..1816-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Escher_18160601-18161231_p_subdaily_qc.tsv
Zurich_Escher,rh,Zurich,1816-06-01,1816-12-31,214,0.59,214,1,1,0,1816-06-01..1816-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Escher_18160601-18161231_rh_subdaily_qc.tsv
Zurich_Escher,rrt,Zurich,1816-06-01,1816-12-31,214,0.59,214,1,1,0,1816-06-01..1816-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Escher_18160601-18161231_rrt_subdaily.tsv
Zurich_Escher,ta,Zurich,1816-06-01,1816-12-31,214,0.59,214,1,1,0,1816-06-01..1816-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Escher_18160601-18161231_ta_subdaily_qc.tsv
Zurich_Feer,dd,Zurich,1807-01-01,1827-12-31,7670,21.00,7670,1,1,0,1807-01-01..1827-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Feer_18070101-18271231_dd_subdaily_qc.tsv
Zurich_Feer,p,Zurich,1807-01-01,1827-12-31,7670,21.00,7670,1,1,0,1807-01-01..1827-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Feer_18070101-18271231_p_subdaily_qc.tsv
Zurich_Feer,rh,Zurich,1807-01-01,1827-12-31,7670,21.00,7670,1,1,0,1807-01-01..1827-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Feer_18070101-18271231_rh_subdaily_qc.tsv
Zurich_Feer,rrt,Zurich,1807-01-01,1827-12-31,7670,21.00,7670,1,1,0,1807-01-01..1827-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Feer_18070101-18271231_rrt_subdaily.tsv
Zurich_Feer,ta,Zurich,1807-01-01,1827-12-31,7670,21.00,7670,1,1,0,1807-01-01..1827-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Feer_18070101-18271231_ta_subdaily_qc.tsv
Zurich_Hirzel,dd,Zurich,1770-01-01,1786-12-31,6209,17.00,6209,1,1,0,1770-01-01..1786-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hirzel_17700101-17861231_dd_subdaily_qc.tsv
Zurich_Hirzel,p,Zurich,1770-01-01,1786-12-31,6209,17.00,6209,1,1,0,1770-01-01..1786-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hirzel_17700101-17861231_p_subdaily_qc.tsv
Zurich_Hirzel,ta,Zurich,1795-01-01,1802-09-30,2829,7.75,2829,1,1,0,1795-01-01..1802-09-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hirzel_17950101-18020930_ta_subdaily_qc.tsv
Zurich_Hofmeister,dd,Zurich,1838-01-01,1841-12-31,1461,4.00,1461,1,1,0,1838-01-01..1841-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hofmeister_18380101-18411231_dd_subdaily_qc.tsv
Zurich_Hofmeister,p,Zurich,1834-09-10,1841-12-31,2670,7.31,2670,1,1,0,1834-09-10..1841-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hofmeister_18340910-18411231_p_subdaily_qc.tsv
Zurich_Hofmeister,ta,Zurich,1834-09-10,1841-12-31,2670,7.31,2670,1,1,0,1834-09-10..1841-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hofmeister_18340910-18411231_ta_subdaily_qc.tsv
Zurich_Horner,dd,Zurich,1815-01-01,1834-11-08,7252,19.86,7252,1,1,0,1815-01-01..1834-11-08,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18150101-18341108_dd_subdaily_qc.tsv
Zurich_Horner,p,Zurich,1812-02-04,1835-08-18,8597,23.54,8597,2,1,0,1812-02-04..1835-08-18,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18120204-18250724_p_bis_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18120610-18350818_p_subdaily_qc.tsv
Zurich_Horner,rh,Zurich,1825-06-26,1831-11-02,2321,6.35,2321,1,1,0,1825-06-26..1831-11-02,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18250626-18311102_rh_subdaily_qc.tsv
Zurich_Horner,rrt,Zurich,1827-01-02,1831-12-24,1818,4.98,1818,1,1,0,1827-01-02..1831-12-24,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18270102-18311224_rrt_subdaily.tsv
Zurich_Horner,ta,Zurich,1812-02-04,1835-08-18,8597,23.54,8597,3,1,0,1812-02-04..1835-08-18,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18120204-18350818_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18320611-18341108_ta_dry_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18320611-18341108_ta_subdaily_qc.tsv
Zurich_Horner,w,Zurich,1827-01-01,1834-11-08,2869,7.86,2869,1,1,0,1827-01-01..1834-11-08,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Horner_18270101-18341108_w_subdaily.tsv
Zurich_Hornig,Tn,Zurich,1851-10-20,1852-04-30,194,0.53,194,2,1,0,1851-10-20..1852-04-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hornig_18511020-18520430_Tn_F_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hornig_18511020-18520430_Tn_R_subdaily_qc.tsv
Zurich_Hornig,Tx,Zurich,1851-10-20,1852-04-30,194,0.53,194,2,1,0,1851-10-20..1852-04-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hornig_18511020-18520430_Tx_F_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hornig_18511020-18520430_Tx_R_subdaily_qc.tsv
Zurich_Hornig,dd,Zurich,1851-10-20,1852-04-30,194,0.53,194,1,1,0,1851-10-20..1852-04-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hornig_18511020-18520430_dd_subdaily_qc.tsv
Zurich_Hornig,ta,Zurich,1851-10-20,1852-04-30,194,0.53,194,1,1,0,1851-10-20..1852-04-30,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Hornig_18511020-18520430_ta_subdaily_qc.tsv
Zurich_Meyer,p,Zurich,1761-06-01,1762-12-31,579,1.59,579,1,1,0,1761-06-01..1762-12-31,/scratch3/PALAEO-RA/daily_data/final/Zurich/Zurich_Meyer_17610601-17621231_p_subdaily_qc.tsv
