station_source,variable,folder,start,end,span_days,span_years,covered_days,n_files,n_blocks,max_gap_days,blocks,file_list
WRDv2-2_Ile-d-Aix,p,Ile-d-Aix,1862-12-16,1875-03-31,4489,12.29,4489,1,1,0,1862-12-16..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Ile-d-Aix/WRDv2-2_Ile-d-Aix_18621216-18750331_p_subdaily.tsv
WRDv2-2_Ile-d-Aix,rr,Ile-d-Aix,1862-11-26,1875-03-31,4509,12.35,4509,1,1,0,1862-11-26..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Ile-d-Aix/WRDv2-2_Ile-d-Aix_18621126-18750331_rr_daily.tsv
WRDv2-2_Ile-d-Aix,ta,Ile-d-Aix,1862-12-16,1875-03-31,4489,12.29,4489,2,1,0,1862-12-16..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Ile-d-Aix/WRDv2-2_Ile-d-Aix_18621216-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Ile-d-Aix/WRDv2-2_Ile-d-Aix_18621216-18750331_ta_subdaily.tsv
WRDv2-2_Jersey,p,Jersey,1861-03-01,1863-01-22,693,1.90,693,1,1,0,1861-03-01..1863-01-22,/scratch3/PALAEO-RA/daily_data/final/Jersey/WRDv2-2_Jersey_18610301-18630122_p_subdaily.tsv
WRDv2-2_Jersey,rr,Jersey,1862-03-15,1863-01-22,314,0.86,314,1,1,0,1862-03-15..1863-01-22,/scratch3/PALAEO-RA/daily_data/final/Jersey/WRDv2-2_Jersey_18620315-18630122_rr_daily.tsv
WRDv2-2_Jersey,ta,Jersey,1861-03-01,1863-01-22,693,1.90,693,2,1,0,1861-03-01..1863-01-22,/scratch3/PALAEO-RA/daily_data/final/Jersey/WRDv2-2_Jersey_18610301-18630122_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Jersey/WRDv2-2_Jersey_18610301-18630122_ta_subdaily.tsv
WRDv2-2_Kew,p,Kew,1863-01-01,1886-12-31,8766,24.00,4898,2,2,3868,1863-01-01..1863-05-30; 1874-01-01..1886-12-31,/scratch3/PALAEO-RA/daily_data/final/Kew/WRDv2-2_Kew_18630101-18630530_p_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Kew/WRDv2-2_Kew_18740101-18861231_p_subdaily.tsv
WRDv2-2_Kew,ta,Kew,1863-01-01,1863-05-30,150,0.41,150,2,1,0,1863-01-01..1863-05-30,/scratch3/PALAEO-RA/daily_data/final/Kew/WRDv2-2_Kew_18630101-18630530_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Kew/WRDv2-2_Kew_18630101-18630530_ta_subdaily.tsv
WRDv2-2_Kingstown,Tn,Kingstown,1872-07-13,1875-03-31,992,2.72,992,1,1,0,1872-07-13..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Kingstown/WRDv2-2_Kingstown_18720713-18750331_Tn_daily.tsv
WRDv2-2_Kingstown,Tx,Kingstown,1872-07-13,1875-03-31,992,2.72,992,1,1,0,1872-07-13..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Kingstown/WRDv2-2_Kingstown_18720713-18750331_Tx_daily.tsv
WRDv2-2_Kingstown,p,Kingstown,1872-07-13,1875-03-31,992,2.72,992,1,1,0,1872-07-13..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Kingstown/WRDv2-2_Kingstown_18720713-18750331_p_subdaily.tsv
WRDv2-2_Kingstown,rr,Kingstown,1872-07-13,1875-03-31,992,2.72,992,1,1,0,1872-07-13..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Kingstown/WRDv2-2_Kingstown_18720713-18750331_rr_daily.tsv
WRDv2-2_Kingstown,ta,Kingstown,1872-07-13,1875-03-31,992,2.72,992,2,1,0,1872-07-13..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Kingstown/WRDv2-2_Kingstown_18720713-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Kingstown/WRDv2-2_Kingstown_18720713-18750331_ta_subdaily.tsv
WRDv2-2_Kristiansund,p,Kristiansund,1870-01-03,1875-03-31,1914,5.24,1914,1,1,0,1870-01-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Kristiansund/WRDv2-2_Kristiansund_18700103-18750331_p_subdaily.tsv
WRDv2-2_Kristiansund,ta,Kristiansund,1870-01-03,1875-03-31,1914,5.24,1914,2,1,0,1870-01-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Kristiansund/WRDv2-2_Kristiansund_18700103-18750331_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Kristiansund/WRDv2-2_Kristiansund_18720104-18750331_ta_barometer_subdaily.tsv
WRDv2-2_La-Corunna,p,LaCorunna,1866-01-16,1875-03-28,3359,9.20,3359,1,1,0,1866-01-16..1875-03-28,/scratch3/PALAEO-RA/daily_data/final/LaCorunna/WRDv2-2_La-Corunna_18660116-18750328_p_subdaily.tsv
WRDv2-2_La-Corunna,ta,LaCorunna,1866-01-16,1875-03-28,3359,9.20,3359,1,1,0,1866-01-16..1875-03-28,/scratch3/PALAEO-RA/daily_data/final/LaCorunna/WRDv2-2_La-Corunna_18660116-18750328_ta_subdaily.tsv
WRDv2-2_Langlois_Channel-Islands,p,ChannelIslands,1865-01-01,1875-12-31,4017,11.00,4017,1,1,0,1865-01-01..1875-12-31,/scratch3/PALAEO-RA/daily_data/final/ChannelIslands/WRDv2-2_Langlois_Channel-Islands_18650101-18751231_p_subdaily.tsv
WRDv2-2_Leith,Tn,Leith,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Leith/WRDv2-2_Leith_18720114-18750331_Tn_daily.tsv
WRDv2-2_Leith,Tx,Leith,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Leith/WRDv2-2_Leith_18720114-18750331_Tx_daily.tsv
WRDv2-2_Leith,p,Leith,1861-03-01,1875-03-31,5144,14.08,5144,1,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Leith/WRDv2-2_Leith_18610301-18750331_p_subdaily.tsv
WRDv2-2_Leith,rr,Leith,1863-05-01,1875-03-31,4353,11.92,4353,1,1,0,1863-05-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Leith/WRDv2-2_Leith_18630501-18750331_rr_daily.tsv
WRDv2-2_Leith,ta,Leith,1861-03-01,1875-03-31,5144,14.08,5144,2,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Leith/WRDv2-2_Leith_18610301-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Leith/WRDv2-2_Leith_18610301-18750331_ta_subdaily.tsv
WRDv2-2_Lisbon,p,Lisbon,1861-08-30,1863-06-17,657,1.80,657,1,1,0,1861-08-30..1863-06-17,/scratch3/PALAEO-RA/daily_data/final/Lisbon/WRDv2-2_Lisbon_18610830-18630617_p_subdaily.tsv
WRDv2-2_Lisbon,ta,Lisbon,1861-08-30,1863-06-17,657,1.80,657,1,1,0,1861-08-30..1863-06-17,/scratch3/PALAEO-RA/daily_data/final/Lisbon/WRDv2-2_Lisbon_18610830-18630617_ta_subdaily.tsv
WRDv2-2_Liverpool,Tn,Liverpool,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Liverpool/WRDv2-2_Liverpool_18720114-18750331_Tn_daily.tsv
WRDv2-2_Liverpool,Tx,Liverpool,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Liverpool/WRDv2-2_Liverpool_18720114-18750331_Tx_daily.tsv
WRDv2-2_Liverpool,p,Liverpool,1861-03-01,1875-03-31,5144,14.08,5144,1,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Liverpool/WRDv2-2_Liverpool_18610301-18750331_p_subdaily.tsv
WRDv2-2_Liverpool,rr,Liverpool,1861-12-11,1875-03-31,4859,13.30,4859,1,1,0,1861-12-11..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Liverpool/WRDv2-2_Liverpool_18611211-18750331_rr_daily.tsv
WRDv2-2_Liverpool,ta,Liverpool,1861-03-01,1875-03-31,5144,14.08,5144,2,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Liverpool/WRDv2-2_Liverpool_18610301-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Liverpool/WRDv2-2_Liverpool_18610301-18750331_ta_subdaily.tsv
WRDv2-2_London,Tn,London,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/London/WRDv2-2_London_18720114-18750331_Tn_daily.tsv
WRDv2-2_London,Tx,London,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/London/WRDv2-2_London_18720114-18750331_Tx_daily.tsv
WRDv2-2_London,p,London,1861-03-01,1875-03-31,5144,14.08,5144,1,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/London/WRDv2-2_London_18610301-18750331_p_subdaily.tsv
WRDv2-2_London,rr,London,1862-01-09,1875-03-31,4830,13.22,4830,1,1,0,1862-01-09..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/London/WRDv2-2_London_18620109-18750331_rr_daily.tsv
WRDv2-2_London,ta,London,1861-03-01,1875-03-31,5144,14.08,5144,3,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/London/WRDv2-2_London_18610301-18631231_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/London/WRDv2-2_London_18610301-18750331_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/London/WRDv2-2_London_18720104-18750331_ta_barometer_subdaily.tsv
WRDv2-2_Lorient,Tn,Lorient,1872-01-14,1874-12-29,1081,2.96,1081,1,1,0,1872-01-14..1874-12-29,/scratch3/PALAEO-RA/daily_data/final/Lorient/WRDv2-2_Lorient_18720114-18741229_Tn_daily.tsv
WRDv2-2_Lorient,Tx,Lorient,1872-01-14,1874-12-27,1079,2.95,1079,1,1,0,1872-01-14..1874-12-27,/scratch3/PALAEO-RA/daily_data/final/Lorient/WRDv2-2_Lorient_18720114-18741227_Tx_daily.tsv
WRDv2-2_Lorient,p,Lorient,1862-12-20,1875-01-27,4422,12.11,4422,1,1,0,1862-12-20..1875-01-27,/scratch3/PALAEO-RA/daily_data/final/Lorient/WRDv2-2_Lorient_18621220-18750127_p_subdaily.tsv
WRDv2-2_Lorient,rr,Lorient,1862-12-20,1875-03-31,4485,12.28,4485,1,1,0,1862-12-20..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Lorient/WRDv2-2_Lorient_18621220-18750331_rr_daily.tsv
WRDv2-2_Lorient,ta,Lorient,1862-12-22,1875-03-31,4483,12.27,4483,2,1,0,1862-12-22..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Lorient/WRDv2-2_Lorient_18621222-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Lorient/WRDv2-2_Lorient_18621222-18750331_ta_subdaily.tsv
WRDv2-2_Lyon,p,Lyon,1868-01-03,1873-09-04,2072,5.67,2072,1,1,0,1868-01-03..1873-09-04,/scratch3/PALAEO-RA/daily_data/final/Lyon/WRDv2-2_Lyon_18680103-18730904_p_subdaily.tsv
WRDv2-2_Lyon,ta,Lyon,1868-01-03,1875-03-31,2645,7.24,2645,1,1,0,1868-01-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Lyon/WRDv2-2_Lyon_18680103-18750331_ta_subdaily.tsv
WRDv2-2_Milford-Haven,p,MilfordHaven,1862-07-10,1862-07-24,15,0.04,15,1,1,0,1862-07-10..1862-07-24,/scratch3/PALAEO-RA/daily_data/final/MilfordHaven/WRDv2-2_Milford-Haven_18620710-18620724_p_subdaily.tsv
WRDv2-2_Milford-Haven,rr,MilfordHaven,1862-07-10,1862-07-24,15,0.04,15,1,1,0,1862-07-10..1862-07-24,/scratch3/PALAEO-RA/daily_data/final/MilfordHaven/WRDv2-2_Milford-Haven_18620710-18620724_rr_daily.tsv
WRDv2-2_Milford-Haven,ta,MilfordHaven,1862-07-10,1862-07-24,15,0.04,15,2,1,0,1862-07-10..1862-07-24,/scratch3/PALAEO-RA/daily_data/final/MilfordHaven/WRDv2-2_Milford-Haven_18620710-18620724_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/MilfordHaven/WRDv2-2_Milford-Haven_18620710-18620724_ta_subdaily.tsv
WRDv2-2_Moville,Tn,Moville,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Moville/WRDv2-2_Moville_18720114-18750331_Tn_daily.tsv
WRDv2-2_Moville,Tx,Moville,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Moville/WRDv2-2_Moville_18720114-18750331_Tx_daily.tsv
WRDv2-2_Moville,p,Moville,1871-02-03,1875-03-31,1518,4.16,1518,1,1,0,1871-02-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Moville/WRDv2-2_Moville_18710203-18750331_p_subdaily.tsv
WRDv2-2_Moville,rr,Moville,1871-01-24,1875-03-31,1528,4.18,1528,1,1,0,1871-01-24..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Moville/WRDv2-2_Moville_18710124-18750331_rr_daily.tsv
WRDv2-2_Moville,ta,Moville,1871-01-23,1875-03-31,1529,4.19,1529,2,1,0,1871-01-23..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Moville/WRDv2-2_Moville_18710123-18750331_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Moville/WRDv2-2_Moville_18720104-18750331_ta_barometer_subdaily.tsv
WRDv2-2_Nairn,Tn,Nairn,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nairn/WRDv2-2_Nairn_18720114-18750331_Tn_daily.tsv
WRDv2-2_Nairn,Tx,Nairn,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nairn/WRDv2-2_Nairn_18720114-18750331_Tx_daily.tsv
WRDv2-2_Nairn,p,Nairn,1861-03-01,1875-03-31,5144,14.08,5144,1,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nairn/WRDv2-2_Nairn_18610301-18750331_p_subdaily.tsv
WRDv2-2_Nairn,rr,Nairn,1861-12-16,1875-03-31,4854,13.29,4854,1,1,0,1861-12-16..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nairn/WRDv2-2_Nairn_18611216-18750331_rr_daily.tsv
WRDv2-2_Nairn,ta,Nairn,1861-03-01,1875-03-31,5144,14.08,5144,2,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nairn/WRDv2-2_Nairn_18610301-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Nairn/WRDv2-2_Nairn_18610301-18750331_ta_subdaily.tsv
WRDv2-2_Nottingham,Tn,Nottingham,1872-07-01,1875-03-31,1004,2.75,1004,1,1,0,1872-07-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nottingham/WRDv2-2_Nottingham_18720701-18750331_Tn_daily.tsv
WRDv2-2_Nottingham,Tx,Nottingham,1872-07-01,1875-03-31,1004,2.75,1004,1,1,0,1872-07-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nottingham/WRDv2-2_Nottingham_18720701-18750331_Tx_daily.tsv
WRDv2-2_Nottingham,p,Nottingham,1872-07-03,1875-03-31,1002,2.74,1002,1,1,0,1872-07-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nottingham/WRDv2-2_Nottingham_18720703-18750331_p_subdaily.tsv
WRDv2-2_Nottingham,rr,Nottingham,1872-07-01,1875-03-31,1004,2.75,1004,1,1,0,1872-07-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nottingham/WRDv2-2_Nottingham_18720701-18750331_rr_daily.tsv
WRDv2-2_Nottingham,ta,Nottingham,1872-07-01,1875-03-31,1004,2.75,1004,2,1,0,1872-07-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Nottingham/WRDv2-2_Nottingham_18720701-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Nottingham/WRDv2-2_Nottingham_18720701-18750331_ta_subdaily.tsv
WRDv2-2_Oxford,Tn,Oxford,1872-07-02,1875-03-31,1003,2.75,1003,1,1,0,1872-07-02..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Oxford/WRDv2-2_Oxford_18720702-18750331_Tn_daily.tsv
WRDv2-2_Oxford,Tx,Oxford,1872-07-01,1875-03-31,1004,2.75,1004,1,1,0,1872-07-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Oxford/WRDv2-2_Oxford_18720701-18750331_Tx_daily.tsv
WRDv2-2_Oxford,p,Oxford,1872-07-01,1875-03-31,1004,2.75,1004,1,1,0,1872-07-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Oxford/WRDv2-2_Oxford_18720701-18750331_p_subdaily.tsv
WRDv2-2_Oxford,rr,Oxford,1872-07-01,1875-03-31,1004,2.75,1004,1,1,0,1872-07-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Oxford/WRDv2-2_Oxford_18720701-18750331_rr_daily.tsv
WRDv2-2_Oxford,ta,Oxford,1872-07-02,1875-03-31,1003,2.75,1003,2,1,0,1872-07-02..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Oxford/WRDv2-2_Oxford_18720702-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Oxford/WRDv2-2_Oxford_18720702-18750331_ta_subdaily.tsv
WRDv2-2_Oxo,p,Oksoy,1870-01-03,1875-03-31,1914,5.24,1914,1,1,0,1870-01-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Oksoy/WRDv2-2_Oxo_18700103-18750331_p_subdaily.tsv
WRDv2-2_Oxo,ta,Oksoy,1870-01-03,1875-03-31,1914,5.24,1914,2,1,0,1870-01-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Oksoy/WRDv2-2_Oxo_18700103-18750331_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Oksoy/WRDv2-2_Oxo_18720104-18750331_ta_barometer_subdaily.tsv
WRDv2-2_Paris,Tn,Paris,1872-10-17,1875-01-31,837,2.29,837,1,1,0,1872-10-17..1875-01-31,/scratch3/PALAEO-RA/daily_data/final/Paris/WRDv2-2_Paris_18721017-18750131_Tn_daily.tsv
WRDv2-2_Paris,Tx,Paris,1872-10-17,1875-01-30,836,2.29,836,1,1,0,1872-10-17..1875-01-30,/scratch3/PALAEO-RA/daily_data/final/Paris/WRDv2-2_Paris_18721017-18750130_Tx_daily.tsv
WRDv2-2_Paris,rr,Paris,1872-10-17,1875-03-31,896,2.45,896,1,1,0,1872-10-17..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Paris/WRDv2-2_Paris_18721017-18750331_rr_daily.tsv
WRDv2-2_Paris,ta,Paris,1868-01-02,1875-03-31,2646,7.24,2646,2,1,0,1868-01-02..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Paris/WRDv2-2_Paris_18680102-18750331_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Paris/WRDv2-2_Paris_18721018-18740107_ta_barometer_subdaily.tsv
WRDv2-2_Pembroke,Tn,Pembrokeshire,1872-01-14,1875-03-30,1172,3.21,1172,1,1,0,1872-01-14..1875-03-30,/scratch3/PALAEO-RA/daily_data/final/Pembrokeshire/WRDv2-2_Pembroke_18720114-18750330_Tn_daily.tsv
WRDv2-2_Pembroke,Tx,Pembrokeshire,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Pembrokeshire/WRDv2-2_Pembroke_18720114-18750331_Tx_daily.tsv
WRDv2-2_Pembroke,p,Pembrokeshire,1862-07-25,1875-03-31,4633,12.68,4633,1,1,0,1862-07-25..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Pembrokeshire/WRDv2-2_Pembroke_18620725-18750331_p_subdaily.tsv
WRDv2-2_Pembroke,rr,Pembrokeshire,1862-07-25,1875-03-31,4633,12.68,4633,1,1,0,1862-07-25..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Pembrokeshire/WRDv2-2_Pembroke_18620725-18750331_rr_daily.tsv
WRDv2-2_Pembroke,ta,Pembrokeshire,1862-07-25,1875-03-31,4633,12.68,4633,2,1,0,1862-07-25..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Pembrokeshire/WRDv2-2_Pembroke_18620725-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Pembrokeshire/WRDv2-2_Pembroke_18620725-18750331_ta_subdaily.tsv
WRDv2-2_Penzance,p,Penzance,1861-03-01,1871-03-25,3677,10.07,3677,1,1,0,1861-03-01..1871-03-25,/scratch3/PALAEO-RA/daily_data/final/Penzance/WRDv2-2_Penzance_18610301-18710325_p_subdaily.tsv
WRDv2-2_Penzance,rr,Penzance,1861-12-10,1871-03-31,3399,9.31,3399,1,1,0,1861-12-10..1871-03-31,/scratch3/PALAEO-RA/daily_data/final/Penzance/WRDv2-2_Penzance_18611210-18710331_rr_daily.tsv
WRDv2-2_Penzance,ta,Penzance,1861-03-01,1871-03-31,3683,10.08,3683,2,1,0,1861-03-01..1871-03-31,/scratch3/PALAEO-RA/daily_data/final/Penzance/WRDv2-2_Penzance_18610301-18631231_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Penzance/WRDv2-2_Penzance_18610301-18710331_ta_subdaily.tsv
WRDv2-2_Plymouth,Tn,Plymouth,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Plymouth/WRDv2-2_Plymouth_18720114-18750331_Tn_daily.tsv
WRDv2-2_Plymouth,Tx,Plymouth,1872-01-14,1875-03-31,1173,3.21,1173,1,1,0,1872-01-14..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Plymouth/WRDv2-2_Plymouth_18720114-18750331_Tx_daily.tsv
WRDv2-2_Plymouth,p,Plymouth,1861-03-01,1875-03-31,5144,14.08,5144,1,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Plymouth/WRDv2-2_Plymouth_18610301-18750331_p_subdaily.tsv
WRDv2-2_Plymouth,rr,Plymouth,1862-02-11,1875-03-31,4797,13.13,4797,1,1,0,1862-02-11..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Plymouth/WRDv2-2_Plymouth_18620211-18750331_rr_daily.tsv
WRDv2-2_Plymouth,ta,Plymouth,1861-03-01,1875-03-31,5144,14.08,5144,3,1,0,1861-03-01..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Plymouth/WRDv2-2_Plymouth_18610301-18631231_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Plymouth/WRDv2-2_Plymouth_18610301-18750331_ta_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Plymouth/WRDv2-2_Plymouth_18720104-18750331_ta_barometer_subdaily.tsv
WRDv2-2_Portishead,Tn,Portishead,1872-07-03,1875-03-31,1002,2.74,1002,1,1,0,1872-07-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Portishead/WRDv2-2_Portishead_18720703-18750331_Tn_daily.tsv
WRDv2-2_Portishead,Tx,Portishead,1872-07-03,1875-03-31,1002,2.74,1002,1,1,0,1872-07-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Portishead/WRDv2-2_Portishead_18720703-18750331_Tx_daily.tsv
WRDv2-2_Portishead,p,Portishead,1872-07-07,1875-03-31,998,2.73,998,1,1,0,1872-07-07..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Portishead/WRDv2-2_Portishead_18720707-18750331_p_subdaily.tsv
WRDv2-2_Portishead,rr,Portishead,1872-07-03,1875-03-31,1002,2.74,1002,1,1,0,1872-07-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Portishead/WRDv2-2_Portishead_18720703-18750331_rr_daily.tsv
WRDv2-2_Portishead,ta,Portishead,1872-07-03,1875-03-31,1002,2.74,1002,2,1,0,1872-07-03..1875-03-31,/scratch3/PALAEO-RA/daily_data/final/Portishead/WRDv2-2_Portishead_18720703-18750331_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Portishead/WRDv2-2_Portishead_18720703-18750331_ta_subdaily.tsv
WRDv2-2_Portland,p,Portland,1861-03-01,1862-07-24,511,1.40,511,1,1,0,1861-03-01..1862-07-24,/scratch3/PALAEO-RA/daily_data/final/Portland/WRDv2-2_Portland_18610301-18620724_p_subdaily.tsv
WRDv2-2_Portland,rr,Portland,1861-12-12,1862-07-24,225,0.62,225,1,1,0,1861-12-12..1862-07-24,/scratch3/PALAEO-RA/daily_data/final/Portland/WRDv2-2_Portland_18611212-18620724_rr_daily.tsv
WRDv2-2_Portland,ta,Portland,1861-03-01,1862-07-24,511,1.40,511,2,1,0,1861-03-01..1862-07-24,/scratch3/PALAEO-RA/daily_data/final/Portland/WRDv2-2_Portland_18610301-18620724_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Portland/WRDv2-2_Portland_18610301-18620724_ta_subdaily.tsv
WRDv2-2_Portrush,p,Portrush,1861-03-01,1863-05-30,821,2.25,821,1,1,0,1861-03-01..1863-05-30,/scratch3/PALAEO-RA/daily_data/final/Portrush/WRDv2-2_Portrush_18610301-18630530_p_subdaily.tsv
WRDv2-2_Portrush,rr,Portrush,1862-03-01,1863-05-30,456,1.25,456,1,1,0,1862-03-01..1863-05-30,/scratch3/PALAEO-RA/daily_data/final/Portrush/WRDv2-2_Portrush_18620301-18630530_rr_daily.tsv
WRDv2-2_Portrush,ta,Portrush,1861-03-01,1863-05-30,821,2.25,821,2,1,0,1861-03-01..1863-05-30,/scratch3/PALAEO-RA/daily_data/final/Portrush/WRDv2-2_Portrush_18610301-18630530_ta_barometer_subdaily.tsv|/scratch3/PALAEO-RA/daily_data/final/Portrush/WRDv2-2_Portrush_18610301-18630530_ta_subdaily.tsv
WRDv2-2_Portsmouth,Tn,Portsmouth,1872-01-14,1873-12-31,718,1.97,718,1,1,0,1872-01-14..1873-12-31,/scratch3/PALAEO-RA/daily_data/final/Portsmouth/WRDv2-2_Portsmouth_18720114-18731231_Tn_daily.tsv
WRDv2-2_Portsmouth,Tx,Portsmouth,1872-01-14,1873-12-31,718,1.97,718,1,1,0,1872-01-14..1873-12-31,/scratch3/PALAEO-RA/daily_data/final/Portsmouth/WRDv2-2_Portsmouth_18720114-18731231_Tx_daily.tsv
WRDv2-2_Portsmouth,p,Portsmouth,1861-03-01,1873-12-31,4689,12.84,4689,1,1,0,1861-03-01..1873-12-31,/scratch3/PALAEO-RA/daily_data/final/Portsmouth/WRDv2-2_Portsmouth_18610301-18731231_p_subdaily.tsv
