-167 17490100 1028.05483870968 1042.3288 993.5143 1042.0399 987.056 25.167 38.6938 1041.5817 NA 45.3613
-166 17490200 1034.18928571429 1042.3292 999.6487 1042.0437 993.1905 32.7795 38.6976 1040.1073 NA 45.3294
-165 17490300 1042.73870967742 1042.3296 1008.1982 1042.0475 1001.7399 40.588 38.7014 1040.8521 NA 45.2974
-164 17490400 1036.88333333333 1042.33 1002.3428 1042.0514 995.8845 35.0135 38.7052 1040.575 NA 45.2654
-163 17490500 1043.32258064516 1042.3304 1008.782 1042.0552 1002.3238 39.0402 38.709 1042.9913 NA 45.2334
-162 17490600 1035.53333333333 1042.3308 1000.9928 1042.059 994.5345 30.0712 38.7128 1044.1749 NA 45.2014
-161 17490700 1045.65806451613 1042.3313 1011.1175 1042.0628 1004.6593 40.4541 38.7166 1043.9206 NA 45.1694
-160 17490800 1042.68387096774 1042.3317 1008.1433 1042.0666 1001.6851 37.3013 38.7204 1044.103 NA 45.1375
-159 17490900 1041.88333333333 1042.3321 1007.3428 1042.0704 1000.8845 36.3755 38.7242 1044.2321 NA 45.1055
-158 17491000 1051.53548387097 1042.3325 1016.9949 1042.0742 1010.5367 48.4873 38.728 1041.7762 NA 45.0735
-157 17491100 1046.99666666667 1042.3329 1012.4561 1042.078 1005.9979 45.652 38.7318 1040.0765 NA 45.0415
-156 17491200 1042.11612903226 1042.3333 1007.5756 1042.0818 1001.1173 40.5121 38.7356 1040.3397 NA 45.0095
-155 17500100 1052.34193548387 1042.3337 1017.8014 1042.0856 1011.3431 49.454 38.7394 1041.6273 NA 44.9776
-154 17500200 1041.35714285714 1042.3342 1006.8166 1042.0894 1000.3583 39.9474 38.7432 1040.153 NA 44.9456
-153 17500300 1049.22903225806 1042.3346 1014.6885 1042.0932 1008.2302 47.0783 38.747 1040.8978 NA 44.9136
-152 17500400 1034.83 1042.335 1000.2895 1042.097 993.8312 32.9601 38.7508 1040.6207 NA 44.8816
-151 17500500 1042.69032258065 1042.3354 1008.1498 1042.1008 1001.6915 38.408 38.7546 1043.037 NA 44.8496
-150 17500600 1043.86333333333 1042.3358 1009.3228 1042.1046 1002.8645 38.4012 38.7585 1044.2206 NA 44.8177
-149 17500700 1041.60322580645 1042.3362 1007.0627 1042.1084 1000.6044 36.3992 38.7623 1043.9663 NA 44.7857
-148 17500800 1040 1042.3366 1005.4595 1042.1122 999.0012 34.6174 38.7661 1044.1487 NA 44.7537
-147 17500900 1045.72333333333 1042.3371 1011.1828 1042.116 1004.7245 40.2155 38.7699 1044.2777 NA 44.7217
-146 17501000 1043.37419354839 1042.3375 1008.8337 1042.1198 1002.3754 40.326 38.7737 1041.8218 NA 44.6897
-145 17501100 1033.78666666667 1042.3379 999.2461 1042.1236 992.7879 32.442 38.7775 1040.1221 NA 44.6577
-144 17501200 1037.22258064516 1042.3383 1002.682 1042.1274 996.2238 35.6185 38.7813 1040.3853 NA 44.6258
-143 17510100 1034.59677419355 1042.3387 1000.0562 1042.1313 993.598 31.7089 38.7851 1041.673 NA 44.5938
-142 17510200 1038.14285714286 1042.3391 1003.6023 1042.1351 997.1441 36.7331 38.7889 1040.1986 NA 44.5618
-141 17510300 1028.47096774194 1042.3395 993.9304 1042.1389 987.4722 26.3202 38.7927 1040.9434 NA 44.5298
-140 17510400 1034.02 1042.3399 999.4795 1042.1427 993.0212 32.1501 38.7965 1040.6664 NA 44.4978
-139 17510500 1036.06129032258 1042.3404 1001.5208 1042.1465 995.0625 31.779 38.8003 1043.0826 NA 44.4659
-138 17510600 1045.46333333333 1042.3408 1010.9228 1042.1503 1004.4645 40.0012 38.8041 1044.2662 NA 44.4339
-137 17510700 1040.58064516129 1042.3412 1006.0401 1042.1541 999.5818 35.3766 38.8079 1044.0119 NA 44.4019
-136 17510800 1040.05483870968 1042.3416 1005.5143 1042.1579 999.056 34.6722 38.8117 1044.1943 NA 44.3699
-135 17510900 1040.90333333333 1042.342 1006.3628 1042.1617 999.9045 35.3955 38.8155 1044.3234 NA 44.3379
-134 17511000 1044.43548387097 1042.3424 1009.8949 1042.1655 1003.4367 41.3873 38.8193 1041.8675 NA 44.306
-133 17511100 1041.59666666667 1042.3428 1007.0561 1042.1693 1000.5979 40.252 38.8231 1040.1678 NA 44.274
-132 17511200 1039.34193548387 1042.3433 1004.8014 1042.1731 998.3431 37.7379 38.8269 1040.431 NA 44.242
-131 17520100 1035.11612903226 1042.3437 1000.5756 1042.1769 994.1173 32.2282 38.8307 1041.7186 NA 44.21
-130 17520200 1039.6724137931 1042.3441 1005.1319 1042.1807 998.6736 38.2627 38.8345 1040.2443 NA 44.178
-129 17520300 1043.55806451613 1042.3445 1009.0175 1042.1845 1002.5593 41.4073 38.8383 1040.9891 NA 44.146
-128 17520400 1042.47333333333 1042.3449 1007.9328 1042.1883 1001.4745 40.6035 38.8422 1040.712 NA 44.1141
-127 17520500 1042.41935483871 1042.3453 1007.8788 1042.1921 1001.4206 38.137 38.846 1043.1283 NA 44.0821
-126 17520600 1044.7 1042.3457 1010.1595 1042.1959 1003.7012 39.2379 38.8498 1044.3119 NA 44.0501
-125 17520700 1041.66129032258 1042.3462 1007.1208 1042.1997 1000.6625 36.4573 38.8536 1044.0576 NA 44.0181
-124 17520800 1042.82903225806 1042.3466 1008.2885 1042.2035 1001.8302 37.4464 38.8574 1044.24 NA 43.9861
